team1,team2,team1_1st_downs,team1_numberpenalties,team1_penaltyyards,team1_3rd_down_efficiency,team1_4th_down_efficiency,team1_comp/att,team1_defensive_/_special_teams_tds,team1_fumbles_lost,team1_interceptions_thrown,team1_passing,team1_passing_1st_downs,team1_red_zone_(made-att),team1_rushing,team1_rushing_1st_downs,team1_rushing_attempts,team1_sacks-yards_lost,team1_total_drives,team1_total_plays,team1_total_yards,team1_turnovers,team1_yards_per_pass,team1_yards_per_play,team1_yards_per_rush,team2_1st_downs,team2_numberpenalties,team2_penaltyyards,team2_3rd_down_efficiency,team2_4th_down_efficiency,team2_comp/att,team2_defensive_/_special_teams_tds,team2_fumbles_lost,team2_interceptions_thrown,team2_passing,team2_passing_1st_downs,team2_red_zone_(made-att),team2_rushing,team2_rushing_1st_downs,team2_rushing_attempts,team2_sacks-yards_lost,team2_total_drives,team2_total_plays,team2_total_yards,team2_turnovers,team2_yards_per_pass,team2_yards_per_play,team2_yards_per_rush
Falcons,Buccaneers,19.166666666666668,5.333333333333333,47.333333333333336,0.1873154623154622,0.3611111111111111,0.5814191944626727,0.0,0.6666666666666666,0.5,191.16666666666663,9.833333333333334,0.75,124.0,7.333333333333333,27.5,0.136574074074074,11.5,59.333333333333336,315.1666666666667,1.1666666666666667,6.033333333333334,5.3,4.5,17.5,4.333333333333333,32.333333333333336,0.3763197586726998,0.4976190476190476,0.5761858619416759,0.1666666666666666,0.3333333333333333,0.6666666666666666,153.83333333333334,7.5,0.5,133.33333333333334,8.333333333333334,30.666666666666668,0.1144480519480519,11.0,63.833333333333336,287.1666666666667,1.0,4.666666666666667,4.5,4.316666666666666
Browns,Bears,15.5,6.5,50.333333333333336,0.2751623376623376,0.0555555555555555,0.5509653540903541,0.1666666666666666,0.6666666666666666,0.8333333333333334,169.66666666666666,7.166666666666667,0.4722222222222221,99.16666666666669,6.0,25.166666666666668,0.1470364567986595,12.5,58.0,268.8333333333333,1.5,5.3,4.633333333333334,3.9,23.333333333333332,5.166666666666667,40.5,0.4702743879214467,0.513888888888889,0.5346811096811096,0.0,0.3333333333333333,0.3333333333333333,207.16666666666663,11.166666666666666,0.6805555555555555,185.33333333333337,10.5,34.666666666666664,0.1311965811965812,11.333333333333334,71.16666666666667,392.5,0.6666666666666666,5.666666666666667,5.516666666666667,5.266666666666667
Ravens,Bengals,18.666666666666668,5.166666666666667,44.333333333333336,0.33998963998964,0.7083333333333334,0.5946900210608982,0.0,0.8333333333333334,0.6666666666666666,182.16666666666663,8.666666666666666,0.4805555555555555,154.0,8.333333333333334,32.166666666666664,0.1359332696289218,11.666666666666666,62.333333333333336,336.1666666666667,1.5,6.1000000000000005,5.416666666666667,4.833333333333333,22.333333333333332,5.5,43.5,0.4827110511321037,0.3611111111111111,0.5991201485435912,0.3333333333333333,0.5,1.0,262.5,13.5,0.5694444444444444,107.0,6.833333333333333,22.5,0.1367063492063491,10.666666666666666,64.0,369.5,1.5,6.266666666666667,5.833333333333333,4.7
Chargers,Chiefs,19.0,5.833333333333333,45.666666666666664,0.4846689688020957,0.2222222222222222,0.6174460405494888,0.0,0.3333333333333333,0.8333333333333334,161.83333333333334,8.666666666666666,0.5166666666666667,142.66666666666666,8.833333333333334,33.5,0.1890286321865268,10.833333333333334,64.5,304.5,1.1666666666666667,5.3,4.6499999999999995,4.066666666666666,21.333333333333332,7.333333333333333,64.16666666666667,0.3538690476190476,0.6666666666666666,0.5920104712943588,0.0,0.1666666666666666,1.3333333333333333,249.33333333333337,12.333333333333334,0.5972222222222222,113.66666666666669,7.0,26.166666666666668,0.2393518518518518,10.333333333333334,66.83333333333333,363.0,1.5,6.116666666666667,5.416666666666667,4.4
Bills,Patriots,20.666666666666668,6.0,53.166666666666664,0.4755681818181818,0.5583333333333333,0.726953211607943,0.5,1.0,1.0,234.66666666666663,11.5,0.475,150.0,7.5,30.666666666666668,0.1262371615312791,10.166666666666666,63.666666666666664,384.6666666666667,2.0,7.266666666666667,6.116666666666667,4.8999999999999995,21.166666666666668,3.8333333333333335,36.666666666666664,0.4404484404484404,0.4444444444444444,0.6765600901094587,0.3333333333333333,0.3333333333333333,0.6666666666666666,261.1666666666667,12.666666666666666,0.3972222222222222,124.0,7.0,30.333333333333332,0.3385280016858964,10.833333333333334,64.0,385.1666666666667,1.0,7.766666666666666,6.066666666666666,4.083333333333333
Commanders,Giants,18.5,5.666666666666667,47.166666666666664,0.412833081950729,0.5555555555555556,0.6399242424242424,0.0,0.5,1.1666666666666667,185.0,9.833333333333334,0.5166666666666667,122.0,6.833333333333333,28.666666666666668,0.1608262108262108,8.833333333333334,60.5,307.0,1.6666666666666667,5.883333333333333,5.05,4.166666666666667,19.0,6.5,52.0,0.4256854256854256,0.3888888888888889,0.633122738726187,0.0,0.5,0.3333333333333333,222.66666666666663,9.5,0.4194444444444444,121.5,7.833333333333333,29.333333333333332,0.2295887445887445,10.166666666666666,62.5,344.1666666666667,0.8333333333333334,6.566666666666666,5.416666666666667,4.216666666666666
Raiders,Eagles,16.666666666666668,7.333333333333333,60.333333333333336,0.3392156862745097,0.2222222222222222,0.6832860594183058,0.0,0.1666666666666666,0.6666666666666666,186.5,11.666666666666666,0.7638888888888888,48.166666666666664,3.1666666666666665,17.833333333333332,0.1610607304572821,11.0,57.5,234.66666666666663,0.8333333333333334,4.733333333333333,4.1000000000000005,2.6999999999999997,17.333333333333332,8.0,60.333333333333336,0.335309829059829,0.1666666666666666,0.6005090497737556,0.0,0.8333333333333334,0.8333333333333334,199.16666666666663,10.166666666666666,0.4722222222222221,136.5,5.666666666666667,27.833333333333332,0.0703000703000702,11.333333333333334,60.166666666666664,335.6666666666667,1.6666666666666667,6.1499999999999995,5.633333333333333,4.8999999999999995
Jets,Jaguars,15.833333333333334,6.5,56.333333333333336,0.3658820346320346,0.3611111111111111,0.5652922785275726,0.5,0.3333333333333333,0.8333333333333334,150.0,7.5,0.3777777777777777,129.0,7.333333333333333,28.166666666666668,0.1624255374255374,11.0,58.5,279.0,1.1666666666666667,4.8,4.6499999999999995,4.3999999999999995,21.833333333333332,7.833333333333333,66.16666666666667,0.3993832556332555,0.5166666666666667,0.608548228297699,0.1666666666666666,0.5,1.0,195.66666666666663,10.5,0.6888888888888888,124.0,8.833333333333334,33.833333333333336,0.1078684960263907,11.166666666666666,63.666666666666664,319.6666666666667,1.5,6.566666666666666,5.033333333333333,3.6333333333333337
Cardinals,Texans,22.0,7.0,50.833333333333336,0.39381105006105,0.1222222222222222,0.6606752442363648,0.1666666666666666,0.6666666666666666,0.6666666666666666,284.0,15.166666666666666,0.6138888888888889,80.83333333333333,5.666666666666667,19.833333333333332,0.1554195804195804,11.0,67.83333333333333,364.8333333333333,1.3333333333333333,5.8999999999999995,5.3999999999999995,3.95,19.166666666666668,7.0,57.666666666666664,0.3705798558739735,0.4166666666666667,0.5758203451850187,0.1666666666666666,0.1666666666666666,0.3333333333333333,218.0,11.5,0.4222222222222222,96.66666666666669,5.5,27.333333333333332,0.1256862745098039,11.833333333333334,66.83333333333333,314.6666666666667,0.5,5.516666666666667,4.7,3.6666666666666665
Packers,Broncos,19.0,4.5,32.5,0.5376845376845377,0.3333333333333333,0.6328332528332529,0.0,0.5,0.3333333333333333,197.66666666666663,10.333333333333334,0.7833333333333333,120.66666666666669,7.833333333333333,28.833333333333332,0.1284983291562238,9.0,59.5,318.3333333333333,0.8333333333333334,6.583333333333333,5.433333333333334,4.316666666666666,19.333333333333332,7.5,65.16666666666667,0.4791666666666667,0.2222222222222222,0.634150056200873,0.1666666666666666,0.1666666666666666,0.8333333333333334,226.0,11.833333333333334,0.4333333333333333,110.16666666666669,6.833333333333333,25.5,0.2251984126984126,10.833333333333334,62.833333333333336,336.1666666666667,1.0,6.066666666666666,5.3500000000000005,4.216666666666667
Lions,Rams,20.166666666666668,6.666666666666667,46.333333333333336,0.405323026646556,0.3333333333333333,0.6518402155657058,0.0,0.1666666666666666,0.3333333333333333,265.3333333333333,12.5,0.4944444444444444,138.33333333333334,6.833333333333333,24.333333333333332,0.1078502415458936,10.833333333333334,62.0,403.6666666666667,0.5,7.166666666666667,6.483333333333333,5.75,24.166666666666668,3.1666666666666665,23.666666666666668,0.4020622895622895,0.4444444444444444,0.6698668714797748,0.1666666666666666,0.3333333333333333,0.3333333333333333,240.5,13.5,0.7999999999999999,147.83333333333334,9.166666666666666,28.5,0.0946428571428571,10.0,61.166666666666664,388.3333333333333,0.6666666666666666,7.316666666666666,6.3500000000000005,5.233333333333333
Panthers,Saints,17.0,4.833333333333333,35.5,0.3432391138273491,0.6,0.6593742017879949,0.1666666666666666,0.5,0.8333333333333334,184.66666666666663,10.0,0.3333333333333333,108.33333333333331,5.833333333333333,27.0,0.1184241843724602,9.666666666666666,57.166666666666664,293.0,1.3333333333333333,5.916666666666667,5.016666666666667,4.05,16.833333333333332,6.5,49.333333333333336,0.3821982075658546,0.2611111111111111,0.6511499336576736,0.1666666666666666,1.0,1.0,201.33333333333337,10.333333333333334,0.3333333333333333,87.66666666666667,5.666666666666667,25.5,0.1379901626340906,10.166666666666666,63.333333333333336,289.0,2.0,5.683333333333334,4.683333333333334,3.4499999999999997
Titans,49ers,14.333333333333334,8.333333333333334,65.0,0.297276688453159,0.2162698412698412,0.59954503375556,0.5,0.5,0.3333333333333333,163.0,8.666666666666666,0.5555555555555555,95.66666666666669,4.5,22.0,0.1392321610998562,10.666666666666666,59.166666666666664,258.6666666666667,0.8333333333333334,4.3500000000000005,4.366666666666666,4.25,21.166666666666668,3.8333333333333335,23.5,0.4621069290186937,0.3888888888888888,0.7024038461538461,0.0,0.3333333333333333,0.8333333333333334,209.16666666666663,12.333333333333334,0.7777777777777778,102.33333333333331,7.833333333333333,27.666666666666668,0.078042328042328,10.333333333333334,59.166666666666664,311.5,1.1666666666666667,6.6499999999999995,5.283333333333333,3.8166666666666664
Colts,Seahawks,19.833333333333332,6.0,50.333333333333336,0.3597735597735598,0.4166666666666667,0.6330832031369665,0.0,0.8333333333333334,1.0,222.83333333333337,11.333333333333334,0.625,131.83333333333334,7.0,24.333333333333332,0.1260559397796393,11.0,60.666666666666664,354.6666666666667,1.8333333333333333,6.2,5.866666666666667,5.1499999999999995,20.833333333333332,5.833333333333333,44.166666666666664,0.4701860639360639,0.3333333333333333,0.6979895104895105,0.6666666666666666,0.6666666666666666,1.1666666666666667,225.33333333333337,10.333333333333334,0.5416666666666666,131.5,8.333333333333334,30.5,0.1202488687782805,10.666666666666666,58.833333333333336,356.8333333333333,1.8333333333333333,8.816666666666668,6.25,4.416666666666667
Vikings,Cowboys,16.5,6.166666666666667,51.0,0.298003848003848,0.3999999999999999,0.5827924884675456,0.0,0.5,1.8333333333333333,135.0,8.166666666666666,0.4888888888888889,116.33333333333331,6.166666666666667,23.166666666666668,0.1880070546737212,11.166666666666666,54.833333333333336,251.33333333333337,2.3333333333333335,4.1499999999999995,4.483333333333333,5.066666666666666,23.833333333333332,7.166666666666667,63.333333333333336,0.4265782828282828,0.5555555555555555,0.6653838084689149,0.1666666666666666,0.8333333333333334,1.1666666666666667,283.6666666666667,15.0,0.4777777777777778,116.33333333333331,6.5,27.333333333333332,0.2541666666666666,10.5,67.83333333333333,400.0,2.0,7.133333333333333,5.916666666666667,4.366666666666666
Dolphins,Steelers,19.666666666666668,4.333333333333333,40.333333333333336,0.3047008547008547,0.1944444444444444,0.6596417069243156,0.0,0.3333333333333333,0.6666666666666666,168.33333333333334,9.166666666666666,0.4666666666666666,166.16666666666666,9.5,32.166666666666664,0.1087268865567216,11.0,59.333333333333336,334.5,1.0,6.266666666666667,5.7,5.133333333333334,15.833333333333334,6.333333333333333,48.666666666666664,0.3978243978243978,0.4722222222222221,0.629194150778591,0.5,0.6666666666666666,0.6666666666666666,186.33333333333337,8.0,0.5,83.33333333333333,6.0,23.0,0.1311593499093498,10.5,55.666666666666664,269.6666666666667,1.3333333333333333,5.683333333333334,4.816666666666666,3.4499999999999997
